timestamp,cpu_usage,memory_usage,temperature,battery_level,battery_drain,battery_charging,upload_speed_kbps,download_speed_kbps,screen_on,brightness
2026-02-28 13:47:40,35,74,32.1,62,-214.0,0,1.2544007,0.16806298,1,22
2026-02-28 13:47:44,44,76,32.1,62,-354.0,0,40.25872,1148.9026,1,22
2026-02-28 13:47:48,42,75,32.0,62,-233.0,0,38.561874,1406.0892,1,22
2026-02-28 13:47:52,38,76,32.0,62,-230.0,0,1.1066577,0.0,1,22
2026-02-28 13:47:56,38,76,32.0,62,-219.0,0,2.4240239,38.646297,1,22
2026-02-28 13:48:00,39,76,32.0,62,-253.0,0,0.76228946,0.029746702,1,22
2026-02-28 13:48:04,35,76,32.0,62,-244.0,0,2.2602248,39.229263,1,22
2026-02-28 13:48:09,35,76,32.0,62,-229.0,0,0.89130706,0.05570669,1,22
2026-02-28 13:48:13,35,76,32.0,62,-248.0,0,1.2087775,0.07288503,1,22
2026-02-28 13:48:17,64,76,32.0,62,-242.0,0,2.4951222,38.069004,1,22
2026-02-28 13:48:21,41,76,32.0,62,-223.0,0,2.5166287,0.0,1,22
2026-02-28 13:48:25,35,76,32.0,62,-198.0,0,1.7163311,38.19717,1,22
2026-02-28 13:48:29,35,76,32.0,62,-226.0,0,0.6607226,0.07938352,1,22
2026-02-28 13:48:33,35,76,32.0,62,-208.0,0,0.42617157,0.0,1,22
2026-02-28 13:48:37,35,76,32.0,62,-230.0,0,1.8302367,40.47996,1,22
2026-02-28 13:48:41,35,76,32.0,62,-207.0,0,0.78105646,0.0,1,22
2026-02-28 13:48:45,36,76,32.0,62,-370.0,0,2.4410434,39.126152,1,22
2026-02-28 13:48:49,38,75,32.0,62,-331.0,0,1.6641496,0.6101398,1,22
2026-02-28 13:48:53,35,76,32.0,62,-249.0,0,1.9434006,39.254795,1,22
2026-02-28 13:48:57,41,76,32.0,62,-235.0,0,0.6107445,0.5002495,1,22
2026-02-28 13:49:01,35,75,32.0,62,-280.0,0,0.50130045,0.0,1,22
2026-02-28 13:49:05,38,75,32.0,62,-239.0,0,2.9621108,38.36492,1,22
2026-02-28 13:49:09,38,75,32.0,62,-227.0,0,0.24310741,0.055914704,1,22
2026-02-28 13:49:13,49,75,32.0,62,-218.0,0,2.2205834,41.159042,1,22
2026-02-28 13:49:17,42,75,32.0,62,-248.0,0,1.8654257,0.0,1,22
2026-02-28 13:49:21,35,75,32.0,62,-214.0,0,2.4867656,0.0,1,22
2026-02-28 13:49:25,38,76,32.0,62,-289.0,0,1.6399565,41.959488,1,22
2026-02-28 13:49:29,39,76,32.0,62,-223.0,0,3.822372,2.4716218,1,22
2026-02-28 13:49:33,35,76,32.0,62,-237.0,0,1.711771,40.562477,1,22
2026-02-28 13:49:37,42,76,32.0,62,-306.0,0,2.1595707,0.2311319,1,22
2026-02-28 13:49:41,35,76,32.0,62,-199.0,0,1.0843695,1.6246161,1,22
2026-02-28 13:49:45,75,76,32.0,62,-223.0,0,1.0663753,39.727745,1,22
2026-02-28 13:49:49,35,75,31.9,61,-270.0,0,10.70627,8.06659,1,22
2026-02-28 13:49:53,41,75,31.9,61,-217.0,0,0.6400754,0.3376966,1,22
2026-02-28 13:49:57,35,75,31.9,61,-232.0,0,1.9746652,40.394596,1,22
2026-02-28 13:50:01,42,76,31.9,61,-258.0,0,1.2099304,0.04793242,1,22
2026-02-28 13:50:05,35,76,31.9,61,-267.0,0,1.4609628,39.059105,1,22
2026-02-28 13:50:09,39,75,31.9,61,-261.0,0,1.2594556,0.05570669,1,22
2026-02-28 13:50:13,36,76,31.9,61,-200.0,0,1.4268932,38.892326,1,22
2026-02-28 13:50:18,41,76,31.9,61,-188.0,0,1.7862118,0.0,1,22
2026-02-28 13:50:22,35,76,31.9,61,-190.0,0,1.4807119,0.0,1,22
2026-02-28 13:50:26,38,76,31.9,61,-236.0,0,1.9589365,39.40053,1,22
2026-02-28 13:50:30,37,76,31.9,61,-245.0,0,0.6996232,0.24007869,1,22
2026-02-28 13:50:34,39,75,31.9,61,-297.0,0,1.3869176,39.875942,1,22
2026-02-28 13:50:38,43,75,31.9,61,-255.0,0,0.39711443,0.0,1,22
2026-02-28 13:50:42,37,76,31.9,61,-254.0,0,0.548802,0.15251224,1,22
2026-02-28 13:50:46,41,76,31.9,61,-263.0,0,1.5794688,40.790264,1,22
2026-02-28 13:50:50,35,76,31.9,61,-228.0,0,1.3521634,0.81977934,1,22
2026-02-28 13:50:54,39,76,31.9,61,-230.0,0,1.4296294,30.825977,1,22
2026-02-28 13:50:58,35,76,31.9,61,-201.0,0,0.5422658,0.0,1,22
2026-02-28 13:51:02,50,76,31.9,61,-254.0,0,0.940752,0.18268204,1,22
2026-02-28 13:51:06,35,76,31.9,61,-242.0,0,0.44157606,0.048039597,1,22
2026-02-28 13:51:10,40,75,31.9,61,-204.0,0,0.9370736,0.055720508,1,22
2026-02-28 13:51:14,35,75,31.9,61,-220.0,0,1.8069928,0.0,1,22
2026-02-28 13:51:18,35,73,31.9,61,-661.0,0,0.7244371,0.25454503,1,22
2026-02-28 13:51:22,39,72,31.9,61,-210.0,0,0.6778322,0.0,1,22
2026-02-28 13:51:26,38,72,31.9,61,-249.0,0,0.36823988,0.04796809,1,22
2026-02-28 13:51:30,39,72,31.9,61,-258.0,0,1.0558416,0.7712129,1,22
2026-02-28 13:51:34,35,72,31.9,61,-244.0,0,0.014514181,0.0,1,22
2026-02-28 13:51:38,42,72,31.9,61,-256.0,0,1.0172526,0.0,1,22
2026-02-28 13:51:42,35,73,31.9,61,-246.0,0,0.3389161,0.0,1,22
2026-02-28 13:51:46,36,73,31.9,61,-269.0,0,0.44578516,0.056419306,1,22
2026-02-28 13:51:50,40,73,31.9,61,-256.0,0,1.234623,0.56598985,1,22
2026-02-28 13:51:54,37,73,31.9,61,-291.0,0,0.07275112,0.0,1,22
2026-02-28 13:51:58,35,73,31.9,61,-210.0,0,0.64894307,0.0,1,22
2026-02-28 13:52:02,35,73,31.9,61,-241.0,0,0.0944826,0.023741782,1,22
2026-02-28 13:52:06,54,73,31.9,61,-696.0,0,2.1811671,3.8844626,1,22
2026-02-28 13:52:10,50,73,31.9,61,-458.0,0,4.3955026,11.189678,1,22
2026-02-28 13:52:14,35,73,31.9,61,-241.0,0,0.67824936,0.030122824,1,22
2026-02-28 13:52:18,43,73,31.9,61,-225.0,0,0.3537041,0.0,1,22
2026-02-28 13:52:22,50,73,31.9,61,-213.0,0,0.45021763,0.326329,1,22
2026-02-28 13:52:26,35,73,31.9,61,-268.0,0,12.519056,8.428792,1,22
2026-02-28 13:52:31,35,73,31.9,61,-276.0,0,0.22666733,0.30456907,1,22
2026-02-28 13:52:35,54,73,31.9,61,-229.0,0,0.6783366,0.0,1,22
2026-02-28 13:52:39,38,73,31.9,61,-246.0,0,0.046468403,0.030978935,1,22
2026-02-28 13:52:43,35,74,31.9,61,-233.0,0,6.14223,4.452119,1,22
2026-02-28 13:52:47,44,74,31.9,61,-216.0,0,5.194703,3.612991,1,22
2026-02-28 13:52:51,35,74,31.8,61,-244.0,0,0.8430755,0.48573747,1,22
2026-02-28 13:52:55,51,74,31.8,61,-275.0,0,1.0022233,0.0,1,22
2026-02-28 13:52:59,56,74,31.8,61,-183.0,0,0.043629006,0.0,1,22
2026-02-28 13:53:03,42,74,31.8,61,-201.0,0,1.0008551,0.0242926,1,22
2026-02-28 13:53:07,36,74,31.8,61,-201.0,0,0.15520239,0.05577586,1,22
2026-02-28 13:53:11,58,74,31.8,61,-223.0,0,0.9605533,0.0,1,22
2026-02-28 13:53:15,40,74,31.8,61,-289.0,0,3.2321067,3.4472897,1,22
2026-02-28 13:53:19,35,74,31.8,61,-238.0,0,0.96294516,0.0,1,22
2026-02-28 13:53:23,38,74,31.8,61,-208.0,0,0.24408014,0.44340822,1,22
2026-02-28 13:53:27,80,74,31.8,61,-197.0,0,0.6928724,0.04796809,1,22
2026-02-28 13:53:31,51,74,31.8,61,-223.0,0,0.78862214,0.08584632,1,22
2026-02-28 13:53:35,35,74,31.8,61,-285.0,0,5.199372,3.5792758,1,22
2026-02-28 13:53:39,39,74,31.8,61,-228.0,0,5.581362,3.8095393,1,22
2026-02-28 13:53:43,50,74,31.8,61,-226.0,0,1.2043301,0.81913847,1,22
2026-02-28 13:53:47,35,74,31.8,61,-205.0,0,1.1228039,0.15377216,1,22
2026-02-28 13:53:51,51,74,31.9,61,-474.0,0,2.8070123,2.1060457,1,22
2026-02-28 13:53:55,36,73,31.9,61,-213.0,0,0.76498204,0.0,1,22
2026-02-28 13:53:59,36,73,31.9,61,-223.0,0,0.4998897,0.036276467,1,22
2026-02-28 13:54:03,46,73,31.9,61,-230.0,0,0.7474953,0.8179589,1,22
2026-02-28 13:54:07,35,74,31.9,61,-220.0,0,1.2481394,1.8305398,1,22
2026-02-28 13:54:11,35,74,31.9,61,-241.0,0,0.32455203,0.0,1,22
2026-02-28 13:54:15,35,74,31.9,61,-208.0,0,0.66153455,0.030025726,1,22
2026-02-28 13:54:19,35,74,31.9,61,-233.0,0,0.014535785,0.0,1,22
2026-02-28 13:54:23,37,74,31.9,61,-246.0,0,0.97341466,0.0,1,22
2026-02-28 13:54:27,41,74,31.9,61,-223.0,0,0.41697285,0.24776648,1,22
2026-02-28 13:54:31,35,74,31.9,61,-331.0,0,8.593217,5.6438966,1,22
2026-02-28 13:54:35,45,74,31.9,61,-362.0,0,3.525306,3.5412796,1,22
2026-02-28 13:54:40,35,74,31.9,61,-221.0,0,3.2146294,13.795067,1,22
2026-02-28 13:54:44,36,74,31.9,61,-210.0,0,0.38956037,0.07162104,1,22
2026-02-28 13:54:48,98,74,31.8,60,-256.0,0,0.1602154,0.09089376,1,22
2026-02-28 13:54:52,35,74,31.8,60,-213.0,0,0.650718,0.0,1,22
2026-02-28 13:54:56,38,74,31.8,60,-225.0,0,0.49375114,0.5700869,1,22
2026-02-28 13:55:00,73,74,31.8,60,-229.0,0,0.8734352,0.3926585,1,22
2026-02-28 13:55:04,45,74,31.8,60,-276.0,0,0.043629006,0.053809106,1,22
2026-02-28 13:55:08,50,74,31.8,60,-273.0,0,0.7748574,0.055692878,1,22
2026-02-28 13:55:12,35,74,31.8,60,-258.0,0,0.3538797,0.0,1,22
2026-02-28 13:55:16,36,74,31.8,60,-208.0,0,1.5423487,0.30299595,1,22
2026-02-28 13:55:20,35,74,31.8,60,-219.0,0,0.411439,0.0,1,22
2026-02-28 13:55:24,47,74,31.8,60,-273.0,0,0.5311512,0.21120101,1,22
2026-02-28 13:55:28,35,74,31.8,60,-247.0,0,0.81138,0.07944258,1,22
2026-02-28 13:55:32,35,74,31.8,60,-216.0,0,0.043553334,0.0,1,22
2026-02-28 13:55:36,37,75,31.8,60,-285.0,0,3.33284,2.1579661,1,22
2026-02-28 13:55:40,38,75,31.8,60,-229.0,0,7.453822,5.177355,1,22
2026-02-28 13:55:44,42,75,31.8,60,-242.0,0,0.6909343,0.07800871,1,22
2026-02-28 13:55:48,77,75,31.8,60,-231.0,0,0.5419425,0.12185833,1,22
2026-02-28 13:55:52,50,74,31.8,60,-320.0,0,0.54718655,0.15310514,1,22
2026-02-28 13:55:56,35,74,31.8,60,-246.0,0,0.7945943,0.5337733,1,22
2026-02-28 13:56:00,52,74,31.8,60,-266.0,0,1.1141338,2.1698966,1,22
2026-02-28 13:56:04,46,74,31.8,60,-187.0,0,1.8603272,1.4636291,1,22
2026-02-28 13:56:08,42,74,31.8,60,-235.0,0,0.1259768,0.055720508,1,22
2026-02-28 13:56:12,35,74,31.8,60,-246.0,0,0.7129148,0.036348477,1,22
2026-02-28 13:56:16,38,74,31.7,60,-267.0,0,0.32431072,0.0,1,22
2026-02-28 13:56:20,35,73,31.7,60,-244.0,0,0.39681926,0.0,1,22
2026-02-28 13:56:24,35,74,31.7,60,-223.0,0,0.3966227,0.0,1,22
2026-02-28 13:56:28,36,74,31.7,60,-201.0,0,0.5752055,0.098578915,1,22
2026-02-28 13:56:32,35,73,31.7,60,-276.0,0,0.5397366,0.9315239,1,22
2026-02-28 13:56:36,45,73,31.7,60,-210.0,0,0.3536164,0.053769067,1,22
2026-02-28 13:56:40,38,73,31.7,60,-222.0,0,0.66380084,0.0,1,22
2026-02-28 13:56:44,35,73,31.7,60,-200.0,0,0.014590078,0.0,1,22
2026-02-28 13:56:48,57,73,31.7,60,-232.0,0,0.8092002,0.090826124,1,22
2026-02-28 13:56:52,64,73,31.7,60,-253.0,0,0.38325104,0.0,1,22
2026-02-28 13:56:57,35,73,31.7,60,-232.0,0,0.76631176,0.5002852,1,22
2026-02-28 13:57:01,35,73,31.7,60,-226.0,0,0.36851415,0.0,1,22
2026-02-28 13:57:05,35,74,31.7,60,-238.0,0,0.36088246,0.17923021,1,22
2026-02-28 13:57:09,43,74,31.7,60,-233.0,0,3.7794616,4.320975,1,22
2026-02-28 13:57:13,35,74,31.7,60,-228.0,0,8.646263,6.3784466,1,22
2026-02-28 13:57:17,35,74,31.7,60,-260.0,0,10.623384,7.626915,1,22
2026-02-28 13:57:21,35,74,31.7,60,-230.0,0,9.381102,6.9950256,1,22
2026-02-28 13:57:25,51,73,31.7,60,-359.0,0,8.119461,5.2529573,1,22
2026-02-28 13:57:29,50,73,31.7,60,-214.0,0,3.0246546,1.944888,1,22
2026-02-28 13:57:33,35,73,31.7,60,-355.0,0,0.47297692,0.67970693,1,22
2026-02-28 13:57:37,35,74,31.7,60,-209.0,0,0.32471308,0.0,1,22
2026-02-28 13:57:41,35,74,31.7,60,-194.0,0,0.3975087,0.0,1,22
2026-02-28 13:57:45,38,73,31.7,60,-201.0,0,0.3388321,0.0263805,1,22
2026-02-28 13:57:49,51,74,31.6,60,-222.0,0,0.6326922,0.2866394,1,22
2026-02-28 13:57:53,35,74,31.6,60,-236.0,0,0.66297853,0.0,1,22
2026-02-28 13:57:57,35,74,31.6,60,-195.0,0,0.49881446,0.49590877,1,22
2026-02-28 13:58:01,35,74,31.6,60,-194.0,0,0.7281281,0.036285453,1,22
2026-02-28 13:58:05,52,73,31.6,60,-286.0,0,0.32431072,0.0,1,22
2026-02-28 13:58:09,39,73,31.6,60,-222.0,0,0.48123288,0.05590079,1,22
2026-02-28 13:58:13,35,73,31.6,60,-184.0,0,13.575816,8.552181,1,22
2026-02-28 13:58:17,35,74,31.6,60,-228.0,0,0.49782696,0.22474714,1,22
2026-02-28 13:58:21,35,74,31.6,60,-244.0,0,0.5293245,0.7295767,1,22
2026-02-28 13:58:25,35,74,31.6,60,-250.0,0,0.058042347,0.047884937,1,22
2026-02-28 13:58:29,41,74,31.6,60,-190.0,0,0.8456133,0.055568874,1,22
2026-02-28 13:58:33,35,74,31.6,60,-210.0,0,0.36805728,0.0,1,22
2026-02-28 13:58:37,35,74,31.6,60,-193.0,0,0.7549793,0.10305069,1,22
2026-02-28 13:58:41,35,74,31.6,60,-205.0,0,0.6776642,0.0,1,22
2026-02-28 13:58:45,46,73,31.6,60,-195.0,0,0.048719056,0.03514559,1,22
2026-02-28 13:58:49,35,73,31.4,60,-199.0,0,1.3028908,1.7757883,1,22
2026-02-28 13:58:53,36,73,31.4,60,-229.0,0,0.56162614,0.11889848,1,22
2026-02-28 13:58:58,35,73,31.4,60,-232.0,0,1.1199466,0.53066677,1,22
2026-02-28 13:59:02,35,73,31.4,60,-257.0,0,0.19178158,0.1632441,1,22
2026-02-28 13:59:06,36,73,31.4,60,-226.0,0,0.72933453,0.10194218,1,22
2026-02-28 13:59:10,37,73,31.4,60,-233.0,0,0.43574926,0.05567907,1,22
2026-02-28 13:59:14,50,73,31.4,60,-247.0,0,0.39731145,0.0,1,22
2026-02-28 13:59:18,35,73,31.4,60,-197.0,0,0.6932478,0.0,1,22
2026-02-28 13:59:22,50,73,31.4,60,-238.0,0,0.39731145,0.0,1,22
2026-02-28 13:59:26,42,73,31.4,60,-180.0,0,0.36924753,0.048099346,1,22
2026-02-28 13:59:30,35,74,31.4,60,-192.0,0,0.45094496,0.05576201,1,22
2026-02-28 13:59:34,42,74,31.4,60,-210.0,0,0.7281281,0.023706496,1,22
2026-02-28 13:59:38,38,74,31.4,60,-228.0,0,2.2486126,0.57838076,1,22
2026-02-28 13:59:42,50,74,31.4,60,-224.0,0,0.86633277,2.013933,1,22
2026-02-28 13:59:46,39,74,31.4,60,-238.0,0,0.01457556,0.048099346,1,22
2026-02-28 13:59:50,50,74,31.4,59,-796.0,0,0.86582077,0.12067695,1,22
2026-02-28 13:59:54,35,74,31.4,59,-256.0,0,0.38372764,0.0,1,22
2026-02-28 13:59:58,36,74,31.4,59,-310.0,0,0.807756,0.54051936,1,22
2026-02-28 14:00:02,35,74,31.4,59,-210.0,0,0.3388321,0.031462982,1,22
2026-02-28 14:00:06,39,74,31.4,59,-228.0,0,0.35317838,0.0,1,22
2026-02-28 14:00:10,35,74,31.4,59,-180.0,0,0.7603288,0.055692878,1,22
2026-02-28 14:00:14,35,74,31.4,59,-203.0,0,0.014571935,0.0,1,22
2026-02-28 14:00:18,38,74,31.4,59,-194.0,0,0.7079351,0.0,1,22
2026-02-28 14:00:22,39,74,31.4,59,-238.0,0,0.4341895,0.023771267,1,22
2026-02-28 14:00:26,38,74,31.4,59,-282.0,0,1.3411394,0.2028655,1,22
2026-02-28 14:00:30,38,74,31.4,59,-209.0,0,0.81864613,0.05570669,1,22
2026-02-28 14:00:34,37,74,31.4,59,-335.0,0,0.97922873,0.47822237,1,22
2026-02-28 14:00:38,35,74,31.4,59,-226.0,0,1.4637547,0.38578457,1,22
2026-02-28 14:00:42,44,74,31.4,59,-237.0,0,0.7102713,0.19294009,1,22
2026-02-28 14:00:46,42,74,31.4,59,-274.0,0,0.69606054,0.03503255,1,22
2026-02-28 14:00:50,35,74,31.2,59,-242.0,0,0.5266254,0.28030062,1,22
2026-02-28 14:00:54,38,75,31.2,59,-365.0,0,2.0957825,0.52751815,1,22
2026-02-28 14:00:58,37,75,31.2,59,-245.0,0,2.3969731,1.4376026,1,22
2026-02-28 14:01:02,35,74,31.2,59,-370.0,0,32.814632,479.60068,1,22
2026-02-28 14:01:06,35,73,31.2,59,-464.0,0,98.12723,2122.1099,1,22
2026-02-28 14:01:11,35,73,31.2,59,-213.0,0,0.87929344,0.24849597,1,22
2026-02-28 14:01:15,35,74,31.2,59,-211.0,0,3.627267,42.790844,1,22
2026-02-28 14:01:19,35,74,31.2,59,-253.0,0,0.06201935,0.031009674,1,22
2026-02-28 14:01:23,38,74,31.2,59,-253.0,0,4.2606597,41.0057,1,22
2026-02-28 14:01:27,38,73,31.2,59,-388.0,0,0.9809179,0.5170749,1,22
2026-02-28 14:01:31,51,73,31.2,59,-221.0,0,0.791545,0.055845197,1,22
2026-02-28 14:01:35,35,73,31.2,59,-252.0,0,3.2778366,42.09256,1,22
2026-02-28 14:01:39,38,73,31.2,59,-214.0,0,0.3537041,0.0,1,22
2026-02-28 14:01:43,35,73,31.2,59,-217.0,0,2.5522966,43.01044,1,22
2026-02-28 14:01:47,35,73,31.2,59,-244.0,0,0.4842879,0.13867915,1,22
2026-02-28 14:01:51,72,73,31.2,59,-246.0,0,0.40457934,0.023741782,1,22
2026-02-28 14:01:55,39,73,31.2,59,-235.0,0,2.1515424,41.735554,1,22
2026-02-28 14:01:59,36,74,31.2,59,-198.0,0,0.84183073,0.19313158,1,22
2026-02-28 14:02:03,35,74,31.2,59,-330.0,0,3.587832,42.863903,1,22
2026-02-28 14:02:07,35,73,31.2,59,-246.0,0,1.0904543,0.5631591,1,22
2026-02-28 14:02:11,35,73,31.2,59,-233.0,0,0.4645689,0.055651482,1,22
2026-02-28 14:02:15,35,73,31.2,59,-245.0,0,2.265809,42.18353,1,22
2026-02-28 14:02:19,36,73,31.2,59,-204.0,0,0.75849986,0.012585193,1,22
2026-02-28 14:02:23,35,73,31.2,59,-209.0,0,1.949492,42.428394,1,22
2026-02-28 14:02:27,35,73,31.2,59,-223.0,0,0.7058323,0.047861233,1,22
2026-02-28 14:02:31,40,73,31.2,59,-188.0,0,0.15485631,0.055651482,1,22
2026-02-28 14:02:35,35,73,31.2,59,-187.0,0,2.6048918,40.77469,1,22
2026-02-28 14:02:39,35,73,31.2,59,-213.0,0,0.35344106,0.0,1,22
2026-02-28 14:02:43,38,73,31.2,59,-201.0,0,2.2932515,41.785206,1,22
2026-02-28 14:02:47,35,73,31.2,59,-211.0,0,0.7952598,0.09089376,1,22
2026-02-28 14:02:51,36,73,31.0,59,-356.0,0,0.041617632,0.029761445,1,22
2026-02-28 14:02:55,42,73,31.0,59,-287.0,0,2.5278864,41.5899,1,22
2026-02-28 14:02:59,37,73,31.0,59,-279.0,0,0.3699027,0.43187594,1,22
2026-02-28 14:03:03,50,73,31.0,59,-247.0,0,2.9714916,41.716812,1,22
2026-02-28 14:03:07,50,73,31.0,59,-214.0,0,1.0160711,4.298911,1,22
2026-02-28 14:03:11,35,73,31.0,59,-234.0,0,0.029136624,0.0,1,22
2026-02-28 14:03:16,35,74,31.0,59,-209.0,0,2.5399806,42.414997,1,22
2026-02-28 14:03:20,35,74,31.0,59,-205.0,0,3.7419574,7.3380113,1,22
2026-02-28 14:03:24,56,73,31.0,59,-267.0,0,3.4242506,16.297626,1,22
2026-02-28 14:03:28,35,74,31.0,59,-260.0,0,0.4950764,0.10386897,1,22
2026-02-28 14:03:32,44,74,31.0,59,-232.0,0,0.6900784,0.012582075,1,22
2026-02-28 14:03:36,37,74,31.0,59,-245.0,0,0.07267892,0.0,1,22
2026-02-28 14:03:40,35,74,31.0,59,-293.0,0,3.7542598,2.396027,1,22
2026-02-28 14:03:44,35,74,31.0,59,-243.0,0,5.3789597,4.1291533,1,22
2026-02-28 14:03:48,50,74,31.0,59,-389.0,0,5.615719,4.065135,1,22
2026-02-28 14:03:52,35,74,30.9,59,-304.0,0,10.19887,7.016476,1,22
2026-02-28 14:03:56,65,74,30.9,59,-322.0,0,9.77529,6.7013645,1,22
2026-02-28 14:04:00,35,74,30.9,59,-236.0,0,10.087993,7.2742505,1,22
2026-02-28 14:04:04,43,74,30.9,59,-235.0,0,2.431965,2.0974064,1,22
2026-02-28 14:04:08,35,74,30.9,59,-246.0,0,1.1887323,0.5737789,1,22
2026-02-28 14:04:12,35,74,30.9,59,-231.0,0,0.014521376,0.0,1,22
2026-02-28 14:04:16,43,74,30.9,59,-238.0,0,0.6634717,0.0,1,22
2026-02-28 14:04:20,35,74,30.9,59,-225.0,0,0.17642856,0.19346304,1,22
2026-02-28 14:04:24,40,74,30.9,59,-266.0,0,0.41869968,0.023718247,1,22
2026-02-28 14:04:28,35,74,30.9,59,-233.0,0,1.4736819,0.45861873,1,22
2026-02-28 14:04:32,43,74,30.9,59,-281.0,0,0.21271658,0.18467668,1,22
2026-02-28 14:04:36,35,74,30.9,59,-203.0,0,0.70811665,0.03676015,1,22
2026-02-28 14:04:40,38,74,30.9,59,-258.0,0,2.6946158,3.8815818,1,22
2026-02-28 14:04:44,36,74,30.9,59,-191.0,0,0.69515544,0.03684227,1,22
2026-02-28 14:04:48,36,74,30.9,59,-292.0,0,0.4397316,0.46612516,1,22
2026-02-28 14:04:52,48,75,30.9,58,-456.0,0,0.6641304,0.0,1,22
2026-02-28 14:04:56,41,74,30.9,58,-178.0,0,0.3999673,0.018489974,1,22
2026-02-28 14:05:00,43,74,30.9,58,-251.0,0,0.53337574,0.19371238,1,22
2026-02-28 14:05:04,38,74,30.9,58,-298.0,0,0.39168885,0.072051406,1,22
2026-02-28 14:05:08,35,74,30.9,58,-234.0,0,0.87101436,0.5940715,1,22
2026-02-28 14:05:12,35,74,30.9,58,-219.0,0,0.6781684,0.0,1,22
2026-02-28 14:05:16,35,74,30.9,58,-207.0,0,0.32455203,0.15500993,1,22
2026-02-28 14:05:21,35,74,30.9,58,-297.0,0,0.6662802,0.0,1,22
2026-02-28 14:05:25,35,74,30.9,58,-197.0,0,0.07167431,0.048428588,1,22
2026-02-28 14:05:29,35,74,30.9,58,-222.0,0,0.918235,0.12173753,1,22
2026-02-28 14:05:33,35,74,30.9,58,-287.0,0,0.96493673,1.0998439,1,22
2026-02-28 14:05:37,35,74,30.9,58,-264.0,0,0.110307775,0.05563769,1,22
2026-02-28 14:05:41,35,74,30.9,58,-257.0,0,0.64878225,0.0,1,22
2026-02-28 14:05:45,38,74,30.9,58,-199.0,0,0.05613541,0.012582075,1,22
2026-02-28 14:05:49,35,74,30.9,58,-194.0,0,0.7603288,0.055692878,1,22
2026-02-28 14:05:53,35,75,30.8,58,-203.0,0,0.2763217,0.35471773,1,22
2026-02-28 14:05:57,37,75,30.8,58,-295.0,0,0.66297853,0.0,1,22
2026-02-28 14:06:01,35,74,30.8,58,-372.0,0,0.41184723,0.0,1,22
2026-02-28 14:06:05,51,75,30.8,58,-200.0,0,0.39431566,0.0,1,22
2026-02-28 14:06:09,35,74,30.8,58,-217.0,0,1.1629684,0.612998,1,22
2026-02-28 14:06:13,38,74,30.8,58,-210.0,0,0.043770235,0.0,1,22
2026-02-28 14:06:17,35,74,30.8,58,-231.0,0,0.64830005,0.0,1,22
2026-02-28 14:06:21,35,74,30.8,58,-250.0,0,0.16288143,0.16433357,1,22
2026-02-28 14:06:25,38,74,30.8,58,-242.0,0,0.70670694,0.04792054,1,22
2026-02-28 14:06:29,73,73,30.8,58,-205.0,0,0.4995521,0.09089376,1,22
2026-02-28 14:06:33,54,74,30.8,58,-220.0,0,3.654054,3.0963645,1,22
2026-02-28 14:06:37,35,74,30.8,58,-259.0,0,0.029057154,0.0,1,22
2026-02-28 14:06:41,35,74,30.8,58,-231.0,0,0.7137908,0.02371237,1,22
2026-02-28 14:06:45,35,74,30.8,58,-249.0,0,0.3544075,0.02645919,1,22
2026-02-28 14:06:49,73,74,30.8,58,-241.0,0,0.14047773,0.05570669,1,22
2026-02-28 14:06:53,64,74,31.0,58,-222.0,0,0.970996,0.18490551,1,22
2026-02-28 14:06:57,50,74,31.0,58,-276.0,0,0.09879432,0.19662008,1,22
2026-02-28 14:07:01,35,74,31.0,58,-216.0,0,0.6798546,0.0,1,22
2026-02-28 14:07:05,40,74,31.0,58,-251.0,0,0.07262488,0.05374241,1,22
2026-02-28 14:07:09,35,74,31.0,58,-224.0,0,1.2159826,0.082308196,1,22
2026-02-28 14:07:13,39,74,31.0,58,-247.0,0,0.46526054,0.82850295,1,22
2026-02-28 14:07:17,50,74,31.0,58,-263.0,0,0.44842896,0.17128,1,22
2026-02-28 14:07:21,38,74,31.0,58,-234.0,0,0.34035036,0.0,1,22
2026-02-28 14:07:25,96,74,31.0,58,-1284.0,0,2.3017068,3.507906,1,29
2026-02-28 14:07:30,92,72,31.0,58,-1330.0,0,13.120017,22.994226,1,29
2026-02-28 14:07:34,93,75,31.0,58,-875.0,0,9.574114,10.749741,1,22
2026-02-28 14:07:38,92,76,31.0,58,-673.0,0,20.045858,975.5062,1,22
2026-02-28 14:07:42,92,76,31.0,58,-831.0,0,0.05849139,0.0,1,22
2026-02-28 14:07:46,88,76,31.0,58,-638.0,0,0.058520596,0.0,1,22
2026-02-28 14:07:50,81,75,31.0,58,-526.0,0,0.69879556,27.3384,1,22
2026-02-28 14:07:54,64,74,31.7,58,-382.0,0,6.2718635,292.54507,1,22
2026-02-28 14:07:58,45,74,31.7,58,-960.0,0,2.1907723,182.23997,1,22
2026-02-28 14:08:02,93,78,31.7,58,-687.0,0,0.7013582,1.274579,1,22
2026-02-28 14:08:06,78,78,31.7,58,-728.0,0,7.0025434,25.16889,1,22
2026-02-28 14:08:10,95,77,31.7,58,-1369.0,0,7.5299067,14.861779,1,29
2026-02-28 14:08:14,82,79,31.7,58,-682.0,0,5.4492526,26.895702,1,29
2026-02-28 14:08:18,90,78,31.7,58,-1324.0,0,1.1156899,1.558081,1,29
